id,created_at,map,type,is_remake,game_length_second,is_recorded,average_tier,average_division,tier_image_url,border_image_url,blue_dragon_kill,blue_baron_kill,blue_tower_kill,blue_is_remake,blue_is_win,blue_kill,blue_death,blue_assist,blue_gold_earned,blue_banned_champions,red_dragon_kill,red_baron_kill,red_tower_kill,red_is_remake,red_is_win,red_kill,red_death,red_assist,red_gold_earned,red_banned_champions
1,2023-10-03T20:46:57+09:00,SUMMONERS_RIFT,SOLORANKED,False,2030,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,1,1,8,False,False,23,43,36,61904,"[16, 24, 29, 233, 238]",4,1,8,False,True,42,23,61,73019,"[17, 35, 75, 99, 235]"
2,2023-10-03T07:22:34+09:00,SUMMONERS_RIFT,SOLORANKED,False,1661,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,5,False,False,26,31,31,53996,"[24, 58, 59, 143, 876]",2,1,7,False,True,31,26,34,55404,"[16, 51, 233, 238, 876]"
3,2023-10-03T06:44:30+09:00,SUMMONERS_RIFT,SOLORANKED,False,1709,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,10,False,True,35,19,54,56163,"[None, 16, 67, 233, 420]",0,0,4,False,False,19,35,10,49241,"[17, 34, 234, 360, 526]"
4,2023-10-03T06:09:47+09:00,SUMMONERS_RIFT,SOLORANKED,False,2302,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,1,0,7,False,False,38,42,54,74798,"[16, 69, 75, 89, 141]",4,2,10,False,True,42,38,46,81007,"[33, 36, 53, 127, 895]"
5,2023-10-03T05:22:40+09:00,HOWLING_ABYSS,ARAM,False,1060,False,BRONZE,2,https://opgg-static.akamaized.net/images/medals_new/bronze.png,https://opgg-static.akamaized.net/images/border_new/bronze.png,0,0,4,False,True,53,53,95,65529,"[None, None, None, None, None]",0,0,1,False,False,52,53,129,63346,"[None, None, None, None, None]"
6,2023-10-03T04:57:09+09:00,HOWLING_ABYSS,ARAM,False,1162,False,BRONZE,2,https://opgg-static.akamaized.net/images/medals_new/bronze.png,https://opgg-static.akamaized.net/images/border_new/bronze.png,0,0,1,False,False,50,53,85,66450,"[None, None, None, None, None]",0,0,4,False,True,53,50,144,72022,"[None, None, None, None, None]"
7,2023-10-03T03:57:00+09:00,SUMMONERS_RIFT,SOLORANKED,False,2157,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,10,False,True,45,36,69,74720,"[16, 35, 58, 101, 238]",2,0,6,False,False,36,45,47,67354,"[21, 28, 36, 119, 238]"
8,2023-10-03T03:12:55+09:00,SUMMONERS_RIFT,SOLORANKED,False,2029,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,3,False,False,31,35,46,60405,"[29, 34, 111, 141, 420]",5,2,11,False,True,35,31,27,70794,"[21, 33, 80, 202, 233]"
9,2023-10-02T03:41:42+09:00,HOWLING_ABYSS,ARAM,False,1323,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,4,False,True,73,65,128,80242,"[None, None, None, None, None]",0,0,2,False,False,65,73,128,79945,"[None, None, None, None, None]"
10,2023-10-02T03:16:41+09:00,HOWLING_ABYSS,ARAM,False,1629,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,4,False,True,74,86,86,96417,"[None, None, None, None, None]",0,0,4,False,False,86,74,155,95838,"[None, None, None, None, None]"
11,2023-10-02T02:44:55+09:00,HOWLING_ABYSS,ARAM,False,1420,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,4,False,True,70,45,186,84690,"[None, None, None, None, None]",0,0,2,False,False,45,70,105,77627,"[None, None, None, None, None]"
12,2023-10-02T00:56:43+09:00,SUMMONERS_RIFT,SOLORANKED,False,1810,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,4,2,9,False,True,43,29,82,64630,"[16, 86, 90, 238, 420]",0,0,3,False,False,29,43,36,55115,"[11, 35, 105, 157, 420]"
13,2023-10-02T00:20:03+09:00,SUMMONERS_RIFT,SOLORANKED,False,1544,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,1,10,False,True,34,23,42,56264,"[35, 119, 233, 238, 420]",2,0,1,False,False,23,34,37,45122,"[25, 29, 54, 233, 875]"
14,2023-10-01T20:20:02+09:00,SUMMONERS_RIFT,SOLORANKED,False,1454,False,SILVER,4,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,2,False,False,16,41,8,42924,"[15, 24, 90, 99, 233]",3,1,10,False,True,41,16,42,59413,"[29, 101, 122, 238, 876]"
15,2023-10-01T19:48:42+09:00,SUMMONERS_RIFT,SOLORANKED,True,120,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,0,True,False,0,0,0,2733,"[12, 23, 122, 526, 876]",0,0,0,True,True,0,0,0,2858,"[6, 7, 29, 131, 950]"
16,2023-10-01T08:18:11+09:00,HOWLING_ABYSS,ARAM,False,989,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,0,False,False,49,65,115,59310,"[None, None, None, None, None]",0,0,4,False,True,65,49,145,65148,"[None, None, None, None, None]"
17,2023-10-01T07:54:33+09:00,HOWLING_ABYSS,ARAM,False,1156,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,4,False,True,65,54,96,72353,"[None, None, None, None, None]",0,0,0,False,False,54,65,118,67117,"[None, None, None, None, None]"
18,2023-10-01T07:28:05+09:00,HOWLING_ABYSS,ARAM,False,2213,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,4,False,True,113,118,214,133231,"[None, None, None, None, None]",0,0,4,False,False,118,113,205,138820,"[None, None, None, None, None]"
19,2023-10-01T06:48:09+09:00,HOWLING_ABYSS,ARAM,False,1191,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,4,False,True,73,52,176,76883,"[None, None, None, None, None]",0,0,2,False,False,52,73,83,69382,"[None, None, None, None, None]"
20,2023-10-01T04:58:27+09:00,HOWLING_ABYSS,ARAM,False,866,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,4,False,True,56,25,105,56998,"[None, None, None, None, None]",0,0,0,False,False,25,56,40,47131,"[None, None, None, None, None]"
21,2023-10-03T12:11:35+09:00,SUMMONERS_RIFT,SOLORANKED,False,1566,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,2,False,False,16,28,21,44549,"[35, 56, 233, 420, 777]",3,1,9,False,True,28,16,33,54497,"[None, 80, 111, 157, 711]"
22,2023-10-03T11:39:16+09:00,SUMMONERS_RIFT,SOLORANKED,False,1833,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,33,51,55,56148,"[145, 238, 360, 518, 876]",3,0,11,False,True,51,33,79,69962,"[24, 96, 99, 120, 238]"
23,2023-10-03T07:22:34+09:00,SUMMONERS_RIFT,SOLORANKED,False,1661,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,5,False,False,26,31,31,53996,"[24, 58, 59, 143, 876]",2,1,7,False,True,31,26,34,55404,"[16, 51, 233, 238, 876]"
24,2023-10-03T06:47:22+09:00,SUMMONERS_RIFT,SOLORANKED,False,1302,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,0,False,False,9,29,8,33326,"[None, 25, 145, 266, 950]",3,0,10,False,True,29,9,51,49680,"[32, 53, 111, 420, 777]"
25,2023-10-03T06:18:19+09:00,SUMMONERS_RIFT,SOLORANKED,False,1975,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,2,False,False,42,39,40,62812,"[19, 53, 86, 105, 127]",2,1,9,False,True,39,42,47,64345,"[None, 12, 58, 876, 950]"
26,2023-10-03T05:35:29+09:00,SUMMONERS_RIFT,SOLORANKED,False,1985,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,4,False,False,29,37,42,59525,"[90, 99, 114, 233, 245]",3,1,7,False,True,37,29,67,66227,"[41, 84, 99, 141, 876]"
27,2023-10-03T04:27:32+09:00,SUMMONERS_RIFT,SOLORANKED,False,1906,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,2,11,False,True,39,24,59,67916,"[84, 101, 233, 360, 420]",2,0,3,False,False,24,39,52,56553,"[None, 22, 35, 51, 266]"
28,2023-10-01T12:48:55+09:00,SUMMONERS_RIFT,SOLORANKED,False,1410,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,10,False,True,30,16,25,52544,"[None, 24, 89, 119, 238]",0,0,0,False,False,16,30,18,39571,"[53, 59, 83, 105, 412]"
29,2023-10-01T04:07:08+09:00,SUMMONERS_RIFT,SOLORANKED,False,1847,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,4,1,7,False,True,34,27,50,61809,"[24, 53, 80, 120, 233]",1,0,3,False,False,27,34,34,53793,"[None, 50, 58, 90, 895]"
30,2023-10-01T03:16:27+09:00,SUMMONERS_RIFT,SOLORANKED,False,1110,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,3,False,True,20,9,22,35740,"[53, 84, 200, 876, 887]",1,0,0,False,False,9,20,7,27261,"[35, 59, 101, 121, 711]"
31,2023-10-01T02:45:13+09:00,SUMMONERS_RIFT,SOLORANKED,False,1553,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,10,23,10,41770,"[25, 56, 99, 233, 711]",3,1,11,False,True,23,10,23,53670,"[5, 120, 238, 777, 876]"
32,2023-09-30T10:25:16+09:00,SUMMONERS_RIFT,SOLORANKED,False,1504,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,13,37,17,42265,"[23, 143, 233, 518, 555]",2,1,11,False,True,37,13,47,56635,"[89, 111, 233, 420, 950]"
33,2023-09-30T09:54:26+09:00,SUMMONERS_RIFT,SOLORANKED,False,1691,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,1,7,False,True,30,27,32,55121,"[None, 7, 25, 86, 89]",1,0,3,False,False,26,30,22,50797,"[11, 19, 23, 145, 238]"
34,2023-09-30T09:16:35+09:00,SUMMONERS_RIFT,SOLORANKED,False,1931,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,1,4,False,False,33,44,34,61626,"[8, 11, 31, 99, 238]",3,0,7,False,True,44,34,55,67238,"[89, 233, 238, 420, 876]"
35,2023-09-30T08:30:31+09:00,SUMMONERS_RIFT,SOLORANKED,False,1992,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,4,1,11,False,True,41,22,51,66427,"[None, 24, 89, 136, 233]",0,0,3,False,False,22,41,16,53750,"[67, 83, 99, 121, 777]"
36,2023-09-30T07:46:13+09:00,SUMMONERS_RIFT,FLEXRANKED,False,1925,False,BRONZE,2,https://opgg-static.akamaized.net/images/medals_new/bronze.png,https://opgg-static.akamaized.net/images/border_new/bronze.png,5,1,11,False,True,54,31,43,69745,"[10, 53, 121, 141, 238]",0,0,2,False,False,31,54,38,54196,"[18, 78, 89, 238, 420]"
37,2023-09-30T05:00:12+09:00,SUMMONERS_RIFT,SOLORANKED,False,1376,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,2,1,9,False,True,32,12,37,53926,"[38, 54, 81, 105, 111]",0,0,2,False,False,12,32,12,37640,"[None, 133, 233, 497, 711]"
38,2023-09-30T04:32:27+09:00,SUMMONERS_RIFT,SOLORANKED,False,1657,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,11,False,True,37,20,56,59758,"[55, 86, 145, 233, 876]",0,0,1,False,False,20,37,23,47774,"[78, 86, 119, 517, 555]"
39,2023-09-29T12:13:43+09:00,SUMMONERS_RIFT,SOLORANKED,False,1003,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,True,19,11,12,33245,"[8, 63, 89, 420, 876]",1,0,0,False,False,11,19,12,26126,"[55, 56, 86, 233, 420]"
40,2023-09-29T11:37:19+09:00,SUMMONERS_RIFT,SOLORANKED,False,2750,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,0,8,False,False,48,59,80,87815,"[28, 50, 234, 350, 420]",3,3,9,False,True,59,49,79,91767,"[None, 34, 86, 89, 360]"
41,2023-10-03T20:55:06+09:00,SUMMONERS_RIFT,SOLORANKED,False,1849,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,4,2,11,False,True,36,17,48,64693,"[11, 81, 92, 99, 103]",0,0,2,False,False,16,36,31,48870,"[24, 56, 107, 157, 555]"
42,2023-10-03T20:18:53+09:00,SUMMONERS_RIFT,SOLORANKED,False,2301,False,GOLD,1,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,0,9,False,True,47,38,58,77215,"[24, 29, 80, 99, 107]",3,1,6,False,False,38,48,56,72134,"[35, 84, 89, 141, 555]"
43,2023-10-03T11:39:16+09:00,SUMMONERS_RIFT,SOLORANKED,False,1833,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,33,51,55,56148,"[145, 238, 360, 518, 876]",3,0,11,False,True,51,33,79,69962,"[24, 96, 99, 120, 238]"
44,2023-10-03T11:02:06+09:00,SUMMONERS_RIFT,SOLORANKED,False,1948,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,3,False,False,44,44,55,66746,"[11, 24, 25, 45, 555]",5,1,11,False,True,44,44,40,75271,"[59, 69, 99, 164, 233]"
45,2023-10-03T04:26:33+09:00,SUMMONERS_RIFT,SOLORANKED,False,1687,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,1,8,False,True,56,27,40,67525,"[11, 45, 56, 518, 887]",0,0,3,False,False,27,57,22,54410,"[28, 38, 141, 233, 876]"
46,2023-10-03T03:52:38+09:00,SUMMONERS_RIFT,SOLORANKED,False,1659,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,1,10,False,True,44,21,53,63410,"[2, 80, 143, 233, 950]",2,0,2,False,False,21,44,29,48622,"[45, 53, 54, 83, 141]"
47,2023-10-03T01:14:50+09:00,SUMMONERS_RIFT,SOLORANKED,False,1098,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,0,False,False,15,34,20,32434,"[11, 24, 28, 45, 53]",2,0,5,False,True,33,15,34,43882,"[143, 145, 233, 711, 777]"
48,2023-10-03T00:42:21+09:00,SUMMONERS_RIFT,SOLORANKED,False,2427,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,8,False,False,62,62,64,87731,"[24, 28, 45, 119, 141]",2,1,7,False,True,62,62,91,84782,"[35, 51, 84, 92, 99]"
49,2023-10-02T23:53:29+09:00,SUMMONERS_RIFT,SOLORANKED,False,921,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,3,False,True,21,10,14,33723,"[24, 25, 45, 157, 233]",1,0,0,False,False,10,21,8,25384,"[None, 157, 427, 777, 902]"
50,2023-10-02T23:30:15+09:00,SUMMONERS_RIFT,SOLORANKED,False,1299,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,0,False,False,13,24,10,34181,"[38, 53, 81, 131, 420]",2,0,5,False,True,24,13,16,42965,"[11, 24, 120, 498, 711]"
51,2023-10-02T22:56:29+09:00,SUMMONERS_RIFT,SOLORANKED,False,950,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,0,0,0,False,False,5,21,5,24299,"[99, 101, 122, 141, 777]",2,0,4,False,True,21,6,14,34734,"[24, 67, 103, 157, 233]"
52,2023-10-02T22:08:59+09:00,SUMMONERS_RIFT,SOLORANKED,False,1270,False,SILVER,4,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,0,11,False,True,48,16,35,53088,"[19, 25, 45, 90, 711]",0,0,2,False,False,16,48,19,37631,"[58, 81, 105, 876, 950]"
53,2023-10-02T20:54:11+09:00,SUMMONERS_RIFT,SOLORANKED,False,2987,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,5,0,8,False,True,68,66,94,99489,"[9, 111, 233, 350, 420]",2,2,10,False,False,66,68,87,100018,"[22, 24, 29, 45, 56]"
54,2023-10-02T04:25:59+09:00,SUMMONERS_RIFT,SOLORANKED,False,1347,False,GOLD,1,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,9,False,True,37,20,48,52164,"[35, 56, 84, 111, 126]",1,0,1,False,False,20,37,15,40552,"[24, 45, 51, 131, 888]"
55,2023-10-02T03:57:24+09:00,SUMMONERS_RIFT,SOLORANKED,False,1798,False,GOLD,1,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,1,11,False,True,39,32,64,65386,"[21, 24, 45, 105, 233]",1,0,3,False,False,32,39,37,53824,"[51, 56, 84, 86, 141]"
56,2023-10-02T03:20:20+09:00,SUMMONERS_RIFT,SOLORANKED,True,113,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,0,True,True,0,0,0,2672,"[24, 28, 45, 117, 555]",0,0,0,True,False,0,0,0,2576,"[28, 56, 119, 238, 420]"
57,2023-10-02T02:21:52+09:00,SUMMONERS_RIFT,SOLORANKED,False,1828,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,1,0,False,False,26,52,23,56428,"[24, 45, 80, 221, 427]",4,1,11,False,True,52,26,85,69462,"[23, 64, 101, 157, 238]"
58,2023-10-02T01:17:11+09:00,SUMMONERS_RIFT,SOLORANKED,False,2258,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,1,0,6,False,False,30,56,29,69725,"[29, 81, 101, 141, 238]",4,1,10,False,True,56,30,59,76054,"[45, 122, 200, 360, 555]"
59,2023-10-01T23:27:47+09:00,SUMMONERS_RIFT,SOLORANKED,False,1961,False,SILVER,2,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,10,False,True,50,38,42,73350,"[24, 25, 45, 876, 950]",1,0,6,False,False,38,50,31,64657,"[11, 23, 141, 238, 360]"
60,2023-10-01T22:46:37+09:00,SUMMONERS_RIFT,SOLORANKED,False,1365,False,SILVER,3,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,2,0,7,False,True,30,16,43,47229,"[11, 22, 24, 45, 50]",0,0,2,False,False,16,30,11,38006,"[11, 18, 54, 84, 89]"
61,2023-10-03T12:11:35+09:00,SUMMONERS_RIFT,SOLORANKED,False,1566,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,2,False,False,16,28,21,44549,"[35, 56, 233, 420, 777]",3,1,9,False,True,28,16,33,54497,"[None, 80, 111, 157, 711]"
62,2023-10-03T11:39:16+09:00,SUMMONERS_RIFT,SOLORANKED,False,1833,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,33,51,55,56148,"[145, 238, 360, 518, 876]",3,0,11,False,True,51,33,79,69962,"[24, 96, 99, 120, 238]"
63,2023-10-03T07:22:34+09:00,SUMMONERS_RIFT,SOLORANKED,False,1661,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,5,False,False,26,31,31,53996,"[24, 58, 59, 143, 876]",2,1,7,False,True,31,26,34,55404,"[16, 51, 233, 238, 876]"
64,2023-10-03T06:47:22+09:00,SUMMONERS_RIFT,SOLORANKED,False,1302,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,0,0,0,False,False,9,29,8,33326,"[None, 25, 145, 266, 950]",3,0,10,False,True,29,9,51,49680,"[32, 53, 111, 420, 777]"
65,2023-10-03T06:18:19+09:00,SUMMONERS_RIFT,SOLORANKED,False,1975,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,2,False,False,42,39,40,62812,"[19, 53, 86, 105, 127]",2,1,9,False,True,39,42,47,64345,"[None, 12, 58, 876, 950]"
66,2023-10-03T05:35:29+09:00,SUMMONERS_RIFT,SOLORANKED,False,1985,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,0,4,False,False,29,37,42,59525,"[90, 99, 114, 233, 245]",3,1,7,False,True,37,29,67,66227,"[41, 84, 99, 141, 876]"
67,2023-10-03T04:27:32+09:00,SUMMONERS_RIFT,SOLORANKED,False,1906,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,2,11,False,True,39,24,59,67916,"[84, 101, 233, 360, 420]",2,0,3,False,False,24,39,52,56553,"[None, 22, 35, 51, 266]"
68,2023-10-01T12:48:55+09:00,SUMMONERS_RIFT,SOLORANKED,False,1410,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,3,1,10,False,True,30,16,25,52544,"[None, 24, 89, 119, 238]",0,0,0,False,False,16,30,18,39571,"[53, 59, 83, 105, 412]"
69,2023-10-01T04:07:08+09:00,SUMMONERS_RIFT,SOLORANKED,False,1847,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,4,1,7,False,True,34,27,50,61809,"[24, 53, 80, 120, 233]",1,0,3,False,False,27,34,34,53793,"[None, 50, 58, 90, 895]"
70,2023-10-01T03:16:27+09:00,SUMMONERS_RIFT,SOLORANKED,False,1110,False,GOLD,2,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,3,False,True,20,9,22,35740,"[53, 84, 200, 876, 887]",1,0,0,False,False,9,20,7,27261,"[35, 59, 101, 121, 711]"
71,2023-10-01T02:45:13+09:00,SUMMONERS_RIFT,SOLORANKED,False,1553,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,10,23,10,41770,"[25, 56, 99, 233, 711]",3,1,11,False,True,23,10,23,53670,"[5, 120, 238, 777, 876]"
72,2023-09-30T10:25:16+09:00,SUMMONERS_RIFT,SOLORANKED,False,1504,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,1,0,2,False,False,13,37,17,42265,"[23, 143, 233, 518, 555]",2,1,11,False,True,37,13,47,56635,"[89, 111, 233, 420, 950]"
73,2023-09-30T09:54:26+09:00,SUMMONERS_RIFT,SOLORANKED,False,1691,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,3,1,7,False,True,30,27,32,55121,"[None, 7, 25, 86, 89]",1,0,3,False,False,26,30,22,50797,"[11, 19, 23, 145, 238]"
74,2023-09-30T09:16:35+09:00,SUMMONERS_RIFT,SOLORANKED,False,1931,False,GOLD,3,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,2,1,4,False,False,33,44,34,61626,"[8, 11, 31, 99, 238]",3,0,7,False,True,44,34,55,67238,"[89, 233, 238, 420, 876]"
75,2023-09-30T08:30:31+09:00,SUMMONERS_RIFT,SOLORANKED,False,1992,False,GOLD,4,https://opgg-static.akamaized.net/images/medals_new/gold.png,https://opgg-static.akamaized.net/images/border_new/gold.png,4,1,11,False,True,41,22,51,66427,"[None, 24, 89, 136, 233]",0,0,3,False,False,22,41,16,53750,"[67, 83, 99, 121, 777]"
76,2023-09-30T07:46:13+09:00,SUMMONERS_RIFT,FLEXRANKED,False,1925,False,BRONZE,2,https://opgg-static.akamaized.net/images/medals_new/bronze.png,https://opgg-static.akamaized.net/images/border_new/bronze.png,5,1,11,False,True,54,31,43,69745,"[10, 53, 121, 141, 238]",0,0,2,False,False,31,54,38,54196,"[18, 78, 89, 238, 420]"
77,2023-09-30T05:00:12+09:00,SUMMONERS_RIFT,SOLORANKED,False,1376,False,SILVER,1,https://opgg-static.akamaized.net/images/medals_new/silver.png,https://opgg-static.akamaized.net/images/border_new/silver.png,2,1,9,False,True,32,12,37,53926,"[38, 54, 81, 105, 111]",0,0,2,False,False,12,32,12,37640,"[None, 133, 233, 497, 711]"
